symbol,stock_name,industry,board,themes
600787,中储股份,其他,沪主板,其他
600788,*ST达曼,其他,沪主板,其他
600789,鲁抗医药,其他,沪主板,其他
600790,轻纺城,其他,沪主板,其他
600791,京能置业,其他,沪主板,其他
600792,云煤能源,其他,沪主板,其他
600793,宜宾纸业,其他,沪主板,其他
600794,保税科技,其他,沪主板,其他
600795,国电电力,其他,沪主板,其他
600796,钱江生化,其他,沪主板,其他
600797,浙大网新,其他,沪主板,其他
600798,宁波海运,其他,沪主板,其他
600799,*ST龙科,其他,沪主板,其他
600800,渤海化学,其他,沪主板,其他
600801,华新建材,其他,沪主板,其他
600802,福建水泥,其他,沪主板,其他
600803,新奥股份,其他,沪主板,其他
600804,退市鹏博,其他,沪主板,其他
600805,悦达投资,其他,沪主板,其他
600806,退市昆机,其他,沪主板,其他
600807,济高发展,其他,沪主板,其他
600808,马钢股份,其他,沪主板,其他
600809,山西汾酒,其他,沪主板,其他
600810,神马股份,其他,沪主板,其他
600811,*ST东方,其他,沪主板,其他
600812,华北制药,其他,沪主板,其他
600813,ST鞍一工,其他,沪主板,其他
600814,杭州解百,其他,沪主板,其他
600815,厦工股份,其他,沪主板,其他
600816,建元信托,其他,沪主板,其他
600817,宇通重工,其他,沪主板,其他
600818,ST中路,其他,沪主板,其他
600819,耀皮玻璃,其他,沪主板,其他
600820,隧道股份,其他,沪主板,其他
600821,金开新能,其他,沪主板,其他
600822,上海物贸,其他,沪主板,其他
600823,*ST世茂,其他,沪主板,其他
600824,益民集团,其他,沪主板,其他
600825,新华传媒,其他,沪主板,其他
600826,兰生股份,其他,沪主板,其他
600827,百联股份,其他,沪主板,其他
600828,茂业商业,其他,沪主板,其他
600829,人民同泰,其他,沪主板,其他
600830,香溢融通,其他,沪主板,其他
600831,广电网络,其他,沪主板,其他
600832,东方明珠,其他,沪主板,其他
600833,第一医药,其他,沪主板,其他
600834,申通地铁,其他,沪主板,其他
600835,上海机电,其他,沪主板,其他
600836,*ST易连,其他,沪主板,其他
600837,海通证券,其他,沪主板,其他
600838,上海九百,其他,沪主板,其他
600839,四川长虹,其他,沪主板,其他
600840,新湖创业,其他,沪主板,其他
600841,动力新科,其他,沪主板,其他
600842,中西药业,其他,沪主板,其他
600843,上工申贝,其他,沪主板,其他
600844,金煤科技,其他,沪主板,其他
600845,宝信软件,其他,沪主板,其他
600846,同济科技,其他,沪主板,其他
600847,万里股份,其他,沪主板,其他
600848,上海临港,其他,沪主板,其他
600849,上药转换,其他,沪主板,其他
600850,电科数字,其他,沪主板,其他
600851,海欣股份,其他,沪主板,其他
600852,*ST中川,其他,沪主板,其他
600853,龙建股份,其他,沪主板,其他
600854,春兰股份,其他,沪主板,其他
600855,航天长峰,其他,沪主板,其他
600856,退市中天,其他,沪主板,其他
600857,宁波中百,其他,沪主板,其他
600858,银座股份,其他,沪主板,其他
600859,王府井,其他,沪主板,其他
600860,京城股份,其他,沪主板,其他
600861,北京人力,其他,沪主板,其他
600862,中航高科,其他,沪主板,其他
600863,华能蒙电,其他,沪主板,其他
600864,哈投股份,其他,沪主板,其他
600865,百大集团,其他,沪主板,其他
600866,星湖科技,其他,沪主板,其他
600867,通化东宝,其他,沪主板,其他
600868,梅雁吉祥,其他,沪主板,其他
600869,远东股份,其他,沪主板,其他
600870,退市厦华,其他,沪主板,其他
600871,石化油服,其他,沪主板,其他
600872,中炬高新,其他,沪主板,其他
600873,梅花生物,其他,沪主板,其他
600874,创业环保,其他,沪主板,其他
600875,东方电气,其他,沪主板,其他
600876,凯盛新能,其他,沪主板,其他
600877,电科芯片,其他,沪主板,其他
600878,*ST北科,其他,沪主板,其他
600879,航天电子,其他,沪主板,其他
600880,博瑞传播,其他,沪主板,其他
600881,亚泰集团,其他,沪主板,其他
600882,妙可蓝多,其他,沪主板,其他
600883,博闻科技,其他,沪主板,其他
600884,杉杉股份,其他,沪主板,其他
600885,宏发股份,其他,沪主板,其他
600886,国投电力,其他,沪主板,其他
600887,伊利股份,其他,沪主板,其他
600888,新疆众和,其他,沪主板,其他
600889,*ST京化,其他,沪主板,其他
600890,退市中房,其他,沪主板,其他
600891,退市秋林,其他,沪主板,其他
600892,*ST大晟,其他,沪主板,其他
600893,航发动力,其他,沪主板,其他
600894,广日股份,其他,沪主板,其他
600895,张江高科,其他,沪主板,其他
600896,退市海医,其他,沪主板,其他
600897,厦门空港,其他,沪主板,其他
600898,*ST美讯,其他,沪主板,其他
600899,*ST信联,其他,沪主板,其他
600900,长江电力,其他,沪主板,其他
600901,江苏金租,其他,沪主板,其他
600903,贵州燃气,其他,沪主板,其他
600905,三峡能源,其他,沪主板,其他
600906,财达证券,其他,沪主板,其他
600908,无锡银行,其他,沪主板,其他
600909,华安证券,其他,沪主板,其他
600916,中国黄金,其他,沪主板,其他
600917,重庆燃气,其他,沪主板,其他
600918,中泰证券,其他,沪主板,其他
600919,江苏银行,其他,沪主板,其他
600925,苏能股份,其他,沪主板,其他
600926,杭州银行,其他,沪主板,其他
600927,永安期货,其他,沪主板,其他
600928,西安银行,其他,沪主板,其他
600929,雪天盐业,其他,沪主板,其他
600930,华电新能,其他,沪主板,其他
600933,爱柯迪,其他,沪主板,其他
600935,华塑股份,其他,沪主板,其他
600936,北投科技,其他,沪主板,其他
600938,中国海油,其他,沪主板,其他
600939,重庆建工,其他,沪主板,其他
600941,中国移动,其他,沪主板,其他
600955,维远股份,其他,沪主板,其他
600956,新天绿能,其他,沪主板,其他
600958,东方证券,其他,沪主板,其他
600959,江苏有线,其他,沪主板,其他
600960,渤海汽车,其他,沪主板,其他
600961,株冶集团,其他,沪主板,其他
600962,国投中鲁,其他,沪主板,其他
600963,岳阳林纸,其他,沪主板,其他
600965,福成股份,其他,沪主板,其他
600966,博汇纸业,其他,沪主板,其他
600967,内蒙一机,其他,沪主板,其他
600968,海油发展,其他,沪主板,其他
600969,郴电国际,其他,沪主板,其他
600970,中材国际,其他,沪主板,其他
600971,恒源煤电,其他,沪主板,其他
600973,宝胜股份,其他,沪主板,其他
600975,新五丰,其他,沪主板,其他
600976,健民集团,其他,沪主板,其他
600977,中国电影,其他,沪主板,其他
600978,*ST宜生,其他,沪主板,其他
600979,广安爱众,其他,沪主板,其他
600980,北矿科技,其他,沪主板,其他
600981,苏豪汇鸿,其他,沪主板,其他
600982,宁波能源,其他,沪主板,其他
600983,惠而浦,其他,沪主板,其他
600984,建设机械,其他,沪主板,其他
600985,淮北矿业,其他,沪主板,其他
600986,浙文互联,其他,沪主板,其他
600987,航民股份,其他,沪主板,其他
600988,赤峰黄金,其他,沪主板,其他
600989,宝丰能源,其他,沪主板,其他
600990,四创电子,其他,沪主板,其他
600991,广汽长丰,其他,沪主板,其他
600992,贵绳股份,其他,沪主板,其他
600993,马应龙,其他,沪主板,其他
600995,南网储能,其他,沪主板,其他
600996,贵广网络,其他,沪主板,其他
600997,开滦股份,其他,沪主板,其他
600998,九州通,其他,沪主板,其他
600999,招商证券,其他,沪主板,其他
601000,唐山港,其他,沪主板,其他
601001,晋控煤业,其他,沪主板,其他
601002,晋亿实业,其他,沪主板,其他
601003,柳钢股份,其他,沪主板,其他
601005,重庆钢铁,其他,沪主板,其他
601006,大秦铁路,其他,沪主板,其他
601007,金陵饭店,其他,沪主板,其他
601008,连云港,其他,沪主板,其他
601009,南京银行,其他,沪主板,其他
601010,ST文峰,其他,沪主板,其他
601011,宝泰隆,其他,沪主板,其他
601012,隆基绿能,其他,沪主板,其他
601015,陕西黑猫,其他,沪主板,其他
601016,节能风电,其他,沪主板,其他
601018,宁波港,其他,沪主板,其他
601019,山东出版,其他,沪主板,其他
601020,华钰矿业,其他,沪主板,其他
601021,春秋航空,其他,沪主板,其他
601022,宁波远洋,其他,沪主板,其他
601026,道生天合,其他,沪主板,其他
601028,玉龙股份,其他,沪主板,其他
601033,永兴股份,其他,沪主板,其他
601038,一拖股份,其他,沪主板,其他
601058,赛轮轮胎,其他,沪主板,其他
601059,信达证券,其他,沪主板,其他
601061,中信金属,其他,沪主板,其他
601065,江盐集团,其他,沪主板,其他
601066,中信建投,其他,沪主板,其他
601068,中铝国际,其他,沪主板,其他
601069,西部黄金,其他,沪主板,其他
601077,渝农商行,其他,沪主板,其他
601083,锦江航运,其他,沪主板,其他
601086,国芳集团,其他,沪主板,其他
601088,中国神华,其他,沪主板,其他
601089,福元医药,其他,沪主板,其他
601096,宏盛华源,其他,沪主板,其他
601098,中南传媒,其他,沪主板,其他
601099,太平洋,其他,沪主板,其他
601100,恒立液压,其他,沪主板,其他
601101,昊华能源,其他,沪主板,其他
601106,中国一重,其他,沪主板,其他
601107,四川成渝,其他,沪主板,其他
601108,财通证券,其他,沪主板,其他
601111,中国国航,其他,沪主板,其他
601112,振石股份,其他,沪主板,其他
601113,华鼎股份,其他,沪主板,其他
601116,三江购物,其他,沪主板,其他
601117,中国化学,其他,沪主板,其他
601118,海南橡胶,其他,沪主板,其他
601121,宝地矿业,其他,沪主板,其他
601126,四方股份,其他,沪主板,其他
601127,赛力斯,其他,沪主板,其他
601128,常熟银行,其他,沪主板,其他
601133,柏诚股份,其他,沪主板,其他
601136,首创证券,其他,沪主板,其他
601137,博威合金,其他,沪主板,其他
601138,工业富联,其他,沪主板,其他
601139,深圳燃气,其他,沪主板,其他
601155,新城控股,其他,沪主板,其他
601156,东航物流,其他,沪主板,其他
601158,重庆水务,其他,沪主板,其他
601162,天风证券,其他,沪主板,其他
601163,三角轮胎,其他,沪主板,其他
601166,兴业银行,其他,沪主板,其他
601168,西部矿业,其他,沪主板,其他
601169,北京银行,其他,沪主板,其他
601177,杭齿前进,其他,沪主板,其他
601179,中国西电,其他,沪主板,其他
601186,中国铁建,其他,沪主板,其他
601187,厦门银行,其他,沪主板,其他
601188,龙江交通,其他,沪主板,其他
601198,东兴证券,其他,沪主板,其他
601199,江南水务,其他,沪主板,其他
601200,上海环境,其他,沪主板,其他
601208,东材科技,其他,沪主板,其他
601211,国泰海通,其他,沪主板,其他
601212,白银有色,其他,沪主板,其他
601216,君正集团,其他,沪主板,其他
601218,吉鑫科技,其他,沪主板,其他
601222,林洋能源,其他,沪主板,其他
601225,陕西煤业,其他,沪主板,其他
601226,华电科工,其他,沪主板,其他
601228,广州港,其他,沪主板,其他
601229,上海银行,其他,沪主板,其他
601231,环旭电子,其他,沪主板,其他
601233,桐昆股份,其他,沪主板,其他
601236,红塔证券,其他,沪主板,其他
601238,广汽集团,其他,沪主板,其他
601258,*ST庞大,其他,沪主板,其他
601268,*ST二重,其他,沪主板,其他
601279,英利汽车,其他,沪主板,其他
601288,农业银行,其他,沪主板,其他
601298,青岛港,其他,沪主板,其他
601299,中国北车,其他,沪主板,其他
601311,骆驼股份,其他,沪主板,其他
601318,中国平安,其他,沪主板,其他
601319,中国人保,其他,沪主板,其他
601326,秦港股份,其他,沪主板,其他
601328,交通银行,其他,沪主板,其他
601330,绿色动力,其他,沪主板,其他
601333,广深铁路,其他,沪主板,其他
601336,新华保险,其他,沪主板,其他
601339,百隆东方,其他,沪主板,其他
601360,三六零,其他,沪主板,其他
601366,利群股份,其他,沪主板,其他
601368,绿城水务,其他,沪主板,其他
601369,陕鼓动力,其他,沪主板,其他
601375,中原证券,其他,沪主板,其他
601377,兴业证券,其他,沪主板,其他
601388,怡球资源,其他,沪主板,其他
601390,中国中铁,其他,沪主板,其他
601398,工商银行,其他,沪主板,其他
601399,国机重装,其他,沪主板,其他
601456,国联民生,其他,沪主板,其他
601500,通用股份,其他,沪主板,其他
601512,中新集团,其他,沪主板,其他
601515,衢州东峰,其他,沪主板,其他
601518,吉林高速,其他,沪主板,其他
601519,大智慧,其他,沪主板,其他
601528,瑞丰银行,其他,沪主板,其他
601555,东吴证券,其他,沪主板,其他
601558,退市锐电,其他,沪主板,其他
601566,九牧王,其他,沪主板,其他
601567,三星电气,其他,沪主板,其他
601568,北元集团,其他,沪主板,其他
601577,长沙银行,其他,沪主板,其他
601579,会稽山,其他,沪主板,其他
601588,北辰实业,其他,沪主板,其他
601595,上海电影,其他,沪主板,其他
601598,中国外运,其他,沪主板,其他
601599,浙文影业,其他,沪主板,其他
601600,中国铝业,其他,沪主板,其他
601601,中国太保,其他,沪主板,其他
601606,长城军工,其他,沪主板,其他
601607,上海医药,其他,沪主板,其他
601608,中信重工,其他,沪主板,其他
601609,金田股份,其他,沪主板,其他
601611,中国核建,其他,沪主板,其他
601615,明阳智能,其他,沪主板,其他
601616,广电电气,其他,沪主板,其他
601618,中国中冶,其他,沪主板,其他
601619,嘉泽新能,其他,沪主板,其他
601628,中国人寿,其他,沪主板,其他
601633,长城汽车,其他,沪主板,其他
601636,旗滨集团,其他,沪主板,其他
601658,邮储银行,其他,沪主板,其他
601665,齐鲁银行,其他,沪主板,其他
601666,平煤股份,其他,沪主板,其他
601668,中国建筑,其他,沪主板,其他
601669,中国电建,其他,沪主板,其他
601677,明泰铝业,其他,沪主板,其他
601678,滨化股份,其他,沪主板,其他
601686,友发集团,其他,沪主板,其他
601688,华泰证券,其他,沪主板,其他
601689,拓普集团,其他,沪主板,其他
601696,中银证券,其他,沪主板,其他
601698,中国卫通,其他,沪主板,其他
601699,潞安环能,其他,沪主板,其他
601700,风范股份,其他,沪主板,其他
